system:index,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,deforestation,geometry_name,year,.geo
518,0.6593127967585332,0.0740448169204211,0.08760726700961952,0.08207394412971272,0.3328944835558008,0.19612918800831794,0.0940393696410675,0.014773345802651338,donor13.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
519,0.7297409239299631,0.03236626907668587,0.05153308479357714,0.0449446243856112,0.27695509158033843,0.16096427248586048,0.07835779646896282,0.008552735344494258,donor14.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
520,0.648067168465859,0.06406037379006489,0.08012907671526237,0.07604586715278636,0.301505764943614,0.1927392008681191,0.09574790113274978,0.01789648935018462,donor15.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
521,0.6154158771122054,0.07510429958890798,0.09431935782165571,0.09407305289493469,0.32807090724514415,0.2389993842833849,0.1173107659429059,0.006464862301735824,donor16.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
522,0.6760520778284083,0.04594302200472163,0.061912713093786355,0.055790062683004654,0.2735915034017103,0.16064734247143822,0.07689942207176999,0.0023560365963044907,donor17.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
523,0.6405444863963291,0.04460772136378153,0.06928377799130044,0.0687962627912882,0.29437735233459617,0.22279107431347944,0.11478013618998995,0.027142722452323832,donor18.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
524,0.7880174290724137,0.04618267252398445,0.06062266602189832,0.04963347461797808,0.32378749858057115,0.158489424421273,0.06857019600639752,7.761862922138204E-4,donor19.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
525,0.7136446686505862,0.05528983374577595,0.07310589801168679,0.06540263893865186,0.31916081272535407,0.18197411657709536,0.08775163325882772,0.01063865717992808,donor20.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
526,0.6495663915157607,0.07346401392652284,0.08587561804045842,0.08220478065022763,0.3014052778888088,0.19256862627515262,0.092914055509118,0.007574722428408159,donor21.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
527,0.7726589045112454,0.03283213574980415,0.05061142138847201,0.040486974518522796,0.287460795056936,0.1498943997131211,0.06582323254828229,0.008809323681800504,donor22.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
528,0.8039349181683847,0.030712123166704228,0.046967567880853434,0.03494331615753351,0.3008035358965967,0.14694921251763354,0.0608149983858614,0.001405795181198551,donor23.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
529,0.6257344986034721,0.06430245307082337,0.07913483948192875,0.07753921086370238,0.28875721939045373,0.19668001039129443,0.1004243103983475,0.01078810275713151,donor24.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
530,0.613284406621738,0.10558517456767642,0.1101968840234393,0.10775617935172986,0.33921644123014427,0.20288144446774758,0.10091948789393765,0.011161711502056774,donor25.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
531,0.8305024906292424,0.02348044498859027,0.04153271036090195,0.02936914869656476,0.3007943347447749,0.1462134410355304,0.05770438453745982,0.002796968160649176,donor26.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
532,0.8059284342768247,0.02511159505505833,0.0437939011694716,0.034273605095013315,0.2908508806506859,0.1496532203424582,0.06333420295708524,0.01284945465554467,donor27.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
533,0.6534504974920731,0.074715569397271,0.09107513523500256,0.086008150572667,0.3305890612547729,0.2005268014115718,0.10375529368535882,0.008862328894516871,donor28.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
534,0.6463635925955207,0.07540271066061206,0.09179291053016021,0.08805100591832835,0.32617842099331085,0.20773169263647825,0.10430241769250352,0.017258046419098613,donor29.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
535,0.8296097121933335,0.02220947268249753,0.04119839033950622,0.02962004284875094,0.3048076262643537,0.14611544655672212,0.058386911386178734,0.011128695061484447,donor30.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
536,0.7975543299063429,0.029618639390396113,0.04728216203360409,0.036919450846665834,0.3018219612758783,0.14671853574965532,0.06196752856498486,0.011720280333419021,donor31.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
537,0.7159014583030009,0.0698134443163039,0.08057718018104355,0.07471505565395453,0.3204144696400948,0.1809162973564701,0.08731825441881252,0.018368212114327962,donor32.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
538,0.8265089317940175,0.021727840357953537,0.04108925458932307,0.029382261848402282,0.30127126030516393,0.15171767205377998,0.06195817077249071,0.003301002310898429,donor33.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
539,0.7799092139155095,0.02625447940499258,0.047202817805232965,0.037180099728885925,0.2953363454038159,0.16521642209702983,0.07183122733995996,0.007436099243659741,donor34.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
540,0.7408691218420345,0.026305580967443645,0.04506064165530294,0.03633934580086276,0.26875332968421506,0.13978937784638307,0.0585755936097346,0.019329021349467818,donor35.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
541,0.7613719850595494,0.04996813369722054,0.06361734094551508,0.053287002988883544,0.3079776322176726,0.15515742622327788,0.0673978172556191,0.0014230619749469342,donor36.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
542,0.803070515667306,0.023690400188181186,0.043440048818466755,0.03282670735153254,0.28850854909085505,0.15205328258373935,0.062173113997119174,0.01028986923807334,donor37.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
543,0.7415589805363644,0.048382971481899434,0.06297064127315433,0.05257390248142104,0.29863741037702807,0.15411794552116873,0.06638959473409067,0.003296807655268132,donor38.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
544,0.8236338643577275,0.02720320090568658,0.044266626282550445,0.032086707691255455,0.30138192974840566,0.14714308484508518,0.05825788426006959,7.469442510688772E-5,donor39.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
545,0.7088814935203318,0.10553776312496473,0.11094734123855307,0.10362297699207025,0.33403133175136807,0.18761637172739123,0.0816243257663469,0.0013002152080344332,donor40.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
546,0.803828217428515,0.024769669153241084,0.04404014836675009,0.032915130630665125,0.29229333640908567,0.1400069746063224,0.05763067488672879,0.00348035038815586,donor41.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
547,0.6842059654595875,0.05888869353292182,0.07962018396616694,0.07548488264371095,0.31844402282006745,0.20867300680984074,0.10204929517076183,0.051281854429912704,donor42.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
548,0.59717039591036,0.0409767345482254,0.05766175733856948,0.05004540304650891,0.2516921535998871,0.1379572287395547,0.06473179275449756,0.002744698217740079,donor43.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
549,0.6700214387655987,0.05979448387347547,0.0788585431152043,0.0699231692247868,0.3139496008312207,0.17780417742374996,0.09200356397429182,0.029818551864439678,donor44.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
550,0.7404184110085816,0.028558130150382003,0.051150326637804513,0.04494054285724486,0.29434677257659864,0.18770848263261342,0.08842577937830645,0.014866520576545273,donor45.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
551,0.6977740951240441,0.04179934326933635,0.05976252446654028,0.052533996161965496,0.27811393486317026,0.1394580838920231,0.06242388711972666,0.015254930449659405,donor46.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
552,0.6846845069595484,0.06639661753478283,0.08035045409116863,0.07503613676656519,0.3089622133877802,0.1863202981837235,0.08757623792702117,0.010287041389177418,donor47.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
553,0.7405650908876025,0.05865061639825756,0.06829684681849167,0.061632991268979476,0.29847451043901935,0.16132138714732985,0.07657216539612599,0.04034271345525355,donor48.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
554,0.8167844853392074,0.023126230839136272,0.042276751407414576,0.03160983379784353,0.3008894511769156,0.15609781799448894,0.06490305130532248,0.013562429760395053,donor49.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
555,0.7055714590834332,0.03792861702770982,0.05805895931473601,0.05222034728382845,0.2832896028652474,0.17389042454222056,0.08662054328179096,0.014204888629671172,donor50.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
556,0.6520916814277523,0.09220241946602024,0.10143164109483696,0.09773747027734792,0.34926919172070553,0.2064029098017506,0.10150804338011987,0.018124078031257353,donor51.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
557,0.5944413918033344,0.059236022839689005,0.07327450042639037,0.07124101682144278,0.25686791533903447,0.17818131767280876,0.09272492584397624,0.0034505385926469575,donor52.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
558,0.7336176769701762,0.07251389115905056,0.07878654659720111,0.07343205858325588,0.3237739705169382,0.16997263048681688,0.08118043665831205,0.011164445367842097,donor53.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
559,0.8383563754950616,0.02325677133083358,0.04088156902361894,0.028015117216927614,0.30173555702026145,0.142757488545563,0.05545822901549586,2.1211695710756122E-4,donor54.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
560,0.6932941461208242,0.08807335889266278,0.09540845408666566,0.08818943677284875,0.3136250739963851,0.17681383196499556,0.07773170728375625,0.002397539807836022,donor55.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
561,0.6721486379226324,0.13124526693945646,0.1330872214355884,0.12850665287348076,0.3390500805665806,0.20535686430716785,0.0938548672126144,0.0024504750036607706,donor56.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
562,0.7480833191820436,0.08005229675084782,0.08695942500301727,0.07919847427578644,0.3243975190552251,0.1730311506096748,0.07757659344637872,4.1190490963302883E-4,donor57.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
563,0.6861801469555066,0.04212690052930263,0.059771087174641815,0.053707206602699155,0.2645378722604253,0.1358097253572132,0.062227108902774594,0.012905811254935194,donor58.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
564,0.8002842449344543,0.029074631595380006,0.04789402370198846,0.036866096834489395,0.29923057444444834,0.15736756630948406,0.0667988832364108,0.004991181900427223,donor59.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
565,0.7803105910878435,0.030161673290470876,0.04849166535805111,0.038401220215272404,0.29196350947564176,0.13627286254717846,0.05600686535579638,0.001943360331126022,donor60.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
566,0.8131638805261748,0.025332030194287293,0.04269554112501318,0.03172138090499102,0.29586844546350227,0.14070529360086648,0.05724511222638163,0.01477324962043266,donor61.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
567,0.7411340003514211,0.08745367714219393,0.09482683796410112,0.08688867841975147,0.33388935540359155,0.17979150620451037,0.07903012221923404,0.0014109600506989036,donor62.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
568,0.6695620530149365,0.12715235612560008,0.12903208544236183,0.12248600981590047,0.33182505778083343,0.19307164575882732,0.0842725473955188,5.43383967958065E-4,donor63.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
569,0.7806149706837691,0.056202222886721456,0.06878413145607659,0.05863008632813203,0.3262194662453558,0.16275290791949232,0.07075359262855532,4.6808689485067483E-4,donor64.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
570,0.8162901773673366,0.025418858771727566,0.04330608744847601,0.03296381263151294,0.28979254676912153,0.1428131983558446,0.05824472979123386,0.016694317341167372,donor65.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
571,0.5373423855736252,0.08312491237223925,0.0930691123077307,0.09412223349103205,0.26736206792620865,0.1960122063497622,0.10550806749878774,0.005817693791619565,donor66.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
572,0.734170396952551,0.03567553318078174,0.05587934042474789,0.04967015050639073,0.2912118262749822,0.1777054031846142,0.08386385272781327,0.045248821096446165,donor67.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
573,0.7291204066867596,0.06792617678256976,0.0780314060760931,0.07180326925124403,0.31350199437119497,0.17856657675747434,0.08153560692171963,4.944829525938796E-4,donor68.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
574,0.6235201148511268,0.10232147608707436,0.1067170250258531,0.1054463579548898,0.33416782624199654,0.1994703866537455,0.09889802461897199,0.006328554461411027,donor69.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
575,0.736262368973701,0.06582820375781369,0.07381249895305131,0.06783460751315289,0.3151777295870103,0.16752223627110488,0.08006100822076742,0.025525190039377327,donor70.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
576,0.6056602782992052,0.05664231942721619,0.07109782446605617,0.0639777741255929,0.2709923917218889,0.15790568671459984,0.0708278502614852,0.006738168958400026,donor71.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
577,0.8166229847486597,0.021531567940306345,0.042056130984145526,0.031220464840282167,0.29472782000620307,0.1595000265890509,0.0654924022594922,0.007649505926697377,donor72.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
578,0.5889426900669592,0.07682541827042044,0.09674445436557733,0.09368543697509861,0.3249550850864178,0.21756073678164428,0.11704663412277509,0.032901950114782474,donor73.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
579,0.7838223939123787,0.05225072556199283,0.06568807729182287,0.05520073937993851,0.3255970541052368,0.1615735324734802,0.07079441488277288,0.0011965125068547874,donor74.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
580,0.7930520199246428,0.023375133985044583,0.044665064720772085,0.034934377299152476,0.29602745407127146,0.16018249604484114,0.0665074822700476,0.027403318309874653,donor75.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
581,0.49518525780223155,0.09254858951376044,0.10079749286282771,0.10407649027516613,0.2569008595237267,0.20411756200225803,0.11245044546657328,0.002838582506141832,donor76.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
582,0.687189736239987,0.03526553260940378,0.05924161013394236,0.056699152440471225,0.28954684671597913,0.20454567067552457,0.10057526915525593,0.026069070778233516,donor77.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
583,0.6030524600499123,0.06807715796718261,0.08289455628336895,0.07457725101162119,0.29368215880883536,0.15274789169655636,0.07926251875277276,2.7184628436913735E-4,donor78.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
584,0.7901792552268441,0.032269567417923195,0.050791422509701,0.03969224839541135,0.30615842294101175,0.16047281943238254,0.06905727346729396,0.012237930887910088,donor79.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
585,0.7868543305477643,0.04615204852524866,0.05885489487233384,0.04839910834629088,0.3119303553057329,0.15499444619998468,0.0667905210392495,1.3018199646955142E-4,donor80.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
586,0.7309812238608374,0.08478869591491463,0.09178108558679679,0.08436899462315925,0.32560406103466316,0.17426325855224997,0.07728448928821387,0.0010450185837610308,donor81.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
587,0.8294047606910259,0.02092145665381673,0.04045532968669667,0.02847299361783482,0.2985921668944048,0.14934199056693723,0.060388195019937856,0.010416444820718601,donor82.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
588,0.736389249721482,0.038639697625739586,0.059834377022291954,0.05222893577023353,0.305819758508466,0.18200796361681085,0.08298690572645984,0.007946222309111123,donor83.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
589,0.691285135942059,0.09288362968834477,0.09896761014042332,0.09243096541063539,0.3174713282912978,0.17672881231573545,0.07951615704125153,0.002667220440003629,donor84.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
590,0.6333531909506008,0.06745800290816786,0.08141904450536455,0.07780426659559189,0.29176559283609205,0.18649622861838028,0.09285422619541156,0.01057714436786703,donor85.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
591,0.629847176022712,0.15679387926477448,0.15768857822290536,0.1514955380061949,0.34739558185808606,0.2164807387873034,0.09099905825678792,7.337873208728492E-4,donor86.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
592,0.7561314794068246,0.07439890432092246,0.08282512072736258,0.07470240544242628,0.33074575459031375,0.1702148156716605,0.07608685909550884,3.8564561260851887E-4,donor87.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
593,0.8256613529527096,0.0232260328302356,0.041916547555539536,0.03016347224481265,0.3013625070800268,0.14980963804092023,0.060438147261355886,0.0013921887286533561,donor88.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
594,0.7220956969550648,0.062142591478665354,0.0724839727849306,0.06515346038714352,0.30474561512560183,0.1604775423143882,0.07074038304163263,6.05630845174583E-4,donor89.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
595,0.7043145833850767,0.05765893866889331,0.07226889683520948,0.0658751280666356,0.30661162438905076,0.17890835463010354,0.08353401597606933,0.008724987845700003,donor90.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
596,0.8105039695693218,0.025321504616750205,0.043797990224637165,0.03402231968429138,0.2989912200616292,0.152065807746632,0.0640846402992211,0.011166358113758133,donor91.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
597,0.7657012385331308,0.05442604213868113,0.06619091810547047,0.056725152085017556,0.31101734077176957,0.15982831969072514,0.07103867567696379,0.012990537861123301,donor92.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
598,0.6068877074521238,0.07199645305303903,0.08760702819781807,0.08699488335516282,0.30709545810758443,0.21643999933943353,0.109135411113356,0.03767063529364468,donor93.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
599,0.7747071897038347,0.022614233441849697,0.04027455714539048,0.031215855191680422,0.26235065653037576,0.13473984041263148,0.05464763308939854,0.008618459204525537,donor94.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
600,0.6976949884449186,0.053244156930703196,0.07351773086722821,0.06730486960877123,0.32292382770000677,0.20476373605137538,0.09654999396538709,0.033489553314596944,donor95.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
601,0.7144697335724837,0.03851012834972288,0.06091606250889835,0.055176611041006844,0.30197413312935506,0.19478082505654426,0.09296053370796296,0.04222601571398692,donor96.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
602,0.6510873912647293,0.0684205746966457,0.08652216114203895,0.08175654675079153,0.32393291297957216,0.20227303391729004,0.10221667205201787,0.018990325609528798,donor97.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
603,0.6497009070468275,0.09668148929759185,0.10334912551837805,0.09870029235992372,0.30931336764154005,0.18918074682377958,0.08696166852607527,0.0036794866497702754,donor98.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
604,0.6860975891722914,0.05819024356406238,0.07700305503993671,0.07235643855186803,0.3180529369563643,0.1969211027498104,0.09592615419106086,0.01712035058240695,donor99.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
605,0.7843763234316279,0.0245870994006421,0.045187265991623496,0.03694611335453147,0.2967555638323763,0.17190082910998092,0.07667418897929344,0.027144823437346824,donor100.0,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
606,0.8516194760863228,0.015149177504407823,0.03249520960865614,0.021309637547963407,0.26061334762306554,0.1214148722766056,0.04537166168537175,2.2203086366343598E-4,treated,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
607,0.8036007702573842,0.03227872633453533,0.050498365633539676,0.04042780922829687,0.2972307230243055,0.14999146835213872,0.062467448925277023,0.009121567465959173,donor1.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
608,0.8115502348689996,0.02391664284638252,0.0476727018428787,0.034496652252268396,0.3315333713549504,0.17041051373937335,0.07041466480367205,0.017615738713122213,donor2.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
609,0.8504313507720427,0.016514590756027514,0.03567025732977124,0.023306220812765725,0.29046406011613185,0.13528958777367603,0.050447598539493016,0.01252054190294704,donor3.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
610,0.6297137104326975,0.04310387371929174,0.06774689055675416,0.06764528965337999,0.2932841922261955,0.22318363018889043,0.11120978918204794,0.010205396685756797,donor4.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
611,,,,,,,,0.0,donor5.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
612,0.7979475671325671,0.025494633040315347,0.04515513298773549,0.03435672742736652,0.29820205679285483,0.1517849393130353,0.06469935045074578,0.007405051984247725,donor6.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
613,0.7647630905753868,0.037755658349285307,0.057189054426190884,0.04576435746550155,0.33235109315368716,0.16452024448607666,0.0777322858987452,0.005640141028138352,donor7.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
614,0.7363658325169519,0.043492943276393886,0.06368902177034572,0.05206339320430665,0.3292499350206512,0.17283968932446048,0.08638579398150414,0.02121071459843465,donor8.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
615,0.7658389689273156,0.059298257047724366,0.06991998920055835,0.06449319875812791,0.28669806993446434,0.1526246960048943,0.07078249050760661,0.002283782543713517,donor9.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
616,0.8336847664242842,0.021218278930373227,0.04209789556239185,0.028660352441162846,0.3141721281876426,0.15105469493696794,0.05869189015309515,0.0061517381531184375,donor10.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
617,0.651975566537562,0.04388916846362049,0.07039135819361858,0.0684614518811133,0.30948066102519206,0.22574721456183774,0.11248907022581789,0.015116267353519957,donor11.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
618,0.7561195974554287,0.03329963936395853,0.05486821389821057,0.04506762193726079,0.3128218227887405,0.17331841658484368,0.08042500085305124,0.014369189356057067,donor12.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
619,0.663641918187185,0.07231284501887769,0.09147976993260457,0.08178670426502752,0.35605876871959663,0.1992784097399678,0.10517703567387898,0.012550185087280223,donor13.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
620,0.6722943484329257,0.04000327871706137,0.06227183545435906,0.05500512709507732,0.2783914421538646,0.15636310541793458,0.08278629944742032,0.01897550399947404,donor14.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
621,0.7642240205508818,0.023368433747593193,0.04592172626398682,0.03591679141149343,0.2796362028135944,0.15612273880776034,0.06673723887878893,0.009564541529065105,donor15.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
622,0.6602345795983949,0.03921227498895357,0.06332642112428238,0.06148698708655673,0.29682695017737,0.21447278227018896,0.10431583900200546,0.008737254901960784,donor16.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
623,0.6266133405934398,0.053683463304148936,0.07743285357395398,0.06956143950714828,0.29627721288702336,0.1739596308407214,0.09685342134104767,0.09201792141760427,donor17.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
624,0.6453988056836917,0.052568831380323824,0.07704909974444679,0.07523731446932204,0.31839007382512563,0.22630322489321494,0.1142059943253684,0.014164111664099359,donor18.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
625,0.8271670582130612,0.03220572946844061,0.04830678299089597,0.03727690490446725,0.2868928221397912,0.13752189794318326,0.05451748967991615,7.535904763638349E-4,donor19.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
626,0.7404284569869954,0.03247254162228645,0.05652632673837994,0.048032742803027585,0.31684600349687625,0.18400574540569187,0.08557614834809255,0.00725753825230869,donor20.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
627,0.7910498684819827,0.02023086525867196,0.040660989497451686,0.03061513619399927,0.2753318679338834,0.14575143279931072,0.05894174608289194,0.006862500766589922,donor21.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
628,0.8125657688398856,0.021446915218378715,0.040668693707188924,0.030651036999094262,0.2859638332454515,0.14938737034782532,0.06136223432879346,0.006954726970879885,donor22.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
629,0.848473211374785,0.015244785514725056,0.032253369258777774,0.019405207760719714,0.2653328717807099,0.12324035114919918,0.04431832571915595,8.754676474520909E-5,donor23.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
630,0.7462319874983798,0.02271337377023559,0.04425191293862371,0.03615435984372164,0.2674603945359637,0.15415859411127716,0.06623945005720926,0.009952218969727495,donor24.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
631,0.8280019334803924,0.022093803839737077,0.04304814553450791,0.02981580272018763,0.3140072964198406,0.1526800473539955,0.06022805409066039,0.007386625303075071,donor25.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
632,0.860930041775645,0.015364043882707215,0.032835121915673345,0.02032183734738489,0.2703059638959233,0.128390110823139,0.04631460518830319,7.122324316000205E-4,donor26.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
633,0.8542800527401065,0.015694055373734705,0.034782280178188234,0.022394591429475114,0.2800993092003775,0.12944698969454466,0.04827262150150763,0.006157348397451007,donor27.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
634,0.7467950572457394,0.028436634616718755,0.053571630715850325,0.04572738512540303,0.31268715216542975,0.18626255185079793,0.0845111939119071,0.010618776835642644,donor28.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
635,0.732621889309006,0.028564057247524022,0.05456081039708368,0.04755996614946836,0.30744793129133996,0.19109315685304662,0.08720909669652344,0.007091861110627539,donor29.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
636,0.8562391130852829,0.015592623236073628,0.0345911105209877,0.02201420265997615,0.29182021258588176,0.13369343835539216,0.048892207706361296,0.013189358190303903,donor30.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
637,0.793774203585483,0.030377637095071252,0.04908753480144524,0.037613429570416405,0.3007603564563757,0.14636287253272648,0.0636024019986028,0.031233281238922234,donor31.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
638,0.7091508207091813,0.052241098540048624,0.07179264426829068,0.0626855736081143,0.3223953152916353,0.18144459373743727,0.08782817281214987,0.012668146669773209,donor32.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
639,0.8567615619521047,0.01594833651394629,0.03418144932150349,0.02169420995348988,0.27562517710535805,0.13215853967437124,0.04900146088025326,0.0014622736814709034,donor33.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
640,0.8295697162883575,0.017822287424175395,0.03879271316609216,0.02625290545074998,0.2862452986059005,0.14339981388064915,0.05543980730950166,0.003658637574452385,donor34.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
641,0.7776755995903187,0.021517569541460595,0.04214911605962178,0.032212796373083316,0.27908405985429136,0.14411569722161158,0.058107669502719665,0.005061651642316858,donor35.0,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
