system:index,NDVI,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,centroid_lat,centroid_lon,deforestation,geometry_name,mean_agri_proba,mean_elevation,mean_logging_proba,mean_slope,year,.geo
1411,0.7114360319735897,0.05204906277081779,0.06478409927062234,0.05160973004788736,0.2963865802177689,0.15367007249433795,0.06491447070609084,-6.224344016976348,-57.85429440620879,6.080652061438437E-4,donor52.0,169.19139345214586,134.84999405335736,20.305039849431886,6.8502071574058006,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1412,0.7990581070111328,0.026329399671597364,0.04848920468094573,0.03671653898878717,0.32837818825381476,0.18067910853502905,0.07653014470141506,-0.9087362504691644,-52.942625241937414,0.06153135430261529,donor53.0,50.03329494982728,112.56761315755084,108.83063003783512,7.324676669040465,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1413,0.8712149863725498,0.017590080846794223,0.0339927144850591,0.0209509960338938,0.29229432042444087,0.13752654048462287,0.05053992510445168,-2.7857028692091217,-53.40440837953848,5.9633375916410864E-5,donor54.0,34.83109275456215,139.9980399467567,150.85395745599826,5.228845184024385,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1414,0.5499880109658852,0.0800942094440417,0.09784835077929262,0.10025647328416125,0.29864305485686343,0.22597209288074566,0.12540475204358614,-5.585277351183621,-49.79723417743792,0.012300328274521717,donor55.0,206.36098623789968,153.5901090689101,7.198254226536862,5.490918693204866,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1415,0.7553739491094094,0.03499954731227974,0.052807723183913365,0.04415272490185996,0.3073743773453915,0.17736934329096835,0.07925845285881683,-9.289546342842586,-56.36165322036433,0.009731658440526727,donor56.0,159.4864150825412,264.63118197095105,16.810123811905953,4.941865822469598,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1416,0.5636199276414336,0.0388671867550125,0.06862827043985409,0.07741544242934928,0.2741741456839603,0.2564269941737963,0.13553570620803415,-6.2917699937266,-48.829210177558686,0.0030889284417952743,donor57.0,217.3203548850797,177.288395630161,6.6309720698023105,3.2514952330132734,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1417,0.8025225769170297,0.02880521305813013,0.05037482305634647,0.03894773727646728,0.3309201500481844,0.18084889388676886,0.07538548552030644,-3.5174849295999766,-53.27964125504765,0.016169323949167234,donor58.0,206.12029855503621,170.27689829806974,7.096419464513388,7.146897613703583,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1418,0.6576650603066789,0.06737557809558499,0.09046228609793101,0.08393551542004342,0.32777071382935186,0.2195368346161902,0.10970406896148652,-1.0573023096021337,-46.94471276516487,0.017474391663232947,donor59.0,200.27326585695008,17.40156694451682,5.257786774628881,2.704880318838976,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1419,0.7107343541556456,0.08059754632643279,0.08974524514913323,0.08346406812668591,0.34139996772443243,0.16817404417798854,0.08163911404655062,-1.4823650409862374,-50.96266499364269,1.0766966945411477E-4,donor60.0,14.272476692338875,15.172036466991429,85.57032833400893,2.854710156303583,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1420,0.5842774983509209,0.06131688967094771,0.08293684630286331,0.07838629911025646,0.2906402865098456,0.20551550071804123,0.10467208678152433,-8.663584050383767,-51.353685795844626,0.025479960069706934,donor61.0,133.97227842041048,320.59183424237136,11.972494633287518,4.2496101060873155,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1421,0.7755073297015002,0.027386050018993902,0.045971550661423215,0.036562680647592924,0.28369810535538165,0.16117872942637063,0.06872915462897186,-8.038572403920924,-55.37803310702823,0.005443282426758556,donor62.0,211.70141663639663,262.8849017698883,6.082078292212692,4.191398828346395,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1422,0.81748278112691,0.026006209565822173,0.04245605490868996,0.029949698945546072,0.294426598271909,0.14583106206949706,0.05764606400706965,-7.887268141443557,-55.059351778985935,0.007646029180501768,donor63.0,161.8140951927779,289.2031065981465,7.050623207370104,5.297762262513994,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423,0.47056569303343315,0.08209004060502094,0.09804684274393276,0.10089045153939523,0.2736287499592567,0.215096160446512,0.11004789609713864,-7.063066019934936,-49.23518161885276,0.009834608946683547,donor64.0,178.72488955165642,164.72898636340904,8.079160453221471,3.489838604910942,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1424,0.668582234750135,0.04786883840457982,0.06719364137959244,0.0594636009687422,0.29609179054333506,0.188061784290103,0.09315414130254929,-6.983082683367787,-50.89626798152734,0.0030205410369748215,donor65.0,137.51676254180606,480.4776132666858,5.846033444816051,12.922022389877663,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1425,0.6767074687565102,0.09428387198997305,0.09805155979002546,0.09570170550453423,0.328708443584514,0.1762200873618464,0.08988856880672962,-1.5128862315201284,-51.082265847933535,5.562816459955198E-4,donor66.0,19.61618716408473,21.64727954311713,84.77461622229248,3.298777812042188,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1426,0.7710702754322055,0.03740061233340753,0.05382430367736638,0.04467912576389529,0.28954021428016546,0.1509030535479586,0.06468574095531633,-3.0014143819887367,-50.54796234661259,0.0017030176277263221,donor67.0,169.1179873289871,71.3902344880238,31.176586172068685,5.431988748333534,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1427,0.8047929341535386,0.02185418067268053,0.042116189452824415,0.03126680842095598,0.2780772045758559,0.15105993184965652,0.06153460411890246,-1.5364063015487122,-55.41792481322117,0.0075877208723635885,donor68.0,222.38751436534884,82.78809489188224,4.823177417011214,4.671848801183567,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1428,0.7870254219957095,0.029739874768896713,0.04621972773939702,0.037026260503050086,0.2920953832305886,0.15714110787604738,0.06676373454639606,-9.339459550142644,-55.806562925839415,0.001030152247412044,donor69.0,154.56287836789002,319.2259219646961,45.077480873711075,4.030786297093592,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1429,0.6912736313549529,0.061627461224377185,0.07516255307887969,0.06812033506735653,0.2944005275047449,0.17148992370394428,0.07637004944562992,-8.18726400081745,-54.89169642028838,0.02070346557119519,donor70.0,144.57883801362792,329.308512050403,5.592530456328723,6.995603420308323,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1430,0.569003411273957,0.028113157529539773,0.04530237993794531,0.03537216425824591,0.2137115307302735,0.1181500642579914,0.052524976721072696,-2.16532138570721,-49.30811605979055,0.002726520490848256,donor71.0,60.339182870245,8.642234364087052,10.074617703876218,2.63434289187559,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1431,0.5293026277138744,0.06840968468783679,0.08992511293033251,0.09593964521494733,0.28721966616640376,0.24698429668008812,0.13256314305596462,-6.553083723215709,-51.247637331732186,0.005181326435372852,donor72.0,178.38747286741096,264.1317252445458,9.52046479587195,5.304381144063664,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1432,0.6955722263747418,0.03750844469128398,0.05842303296540686,0.05378998813618653,0.28761198226945855,0.18272771342078084,0.08572403692700054,-9.67862944145867,-50.34151062355839,1.1796591374922216E-4,donor73.0,164.5414235136125,187.74810673016663,15.965425466975944,2.2478173857945563,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1433,0.6041357493120803,0.07016994472610463,0.07832543499404193,0.064001152741712,0.2828993417732284,0.1435827932889585,0.0682315116654769,-4.99842100657511,-56.8416422897181,5.454187802886249E-4,donor74.0,53.65283113938401,98.8782691231626,42.02097373559237,9.109811630369126,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1434,0.76514653558193,0.07720586627079194,0.08769517854153334,0.0796808270423741,0.33837039657543905,0.19741543225566371,0.08372246727879236,-3.419313133423567,-53.476792163644156,0.007560191969647579,donor75.0,193.14969566674102,102.91932123701208,11.28435615367433,7.95126189345639,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1435,0.6895909553196196,0.054390168753482245,0.07051222498597322,0.06617893253687095,0.3109118764776712,0.18559476074784786,0.08896420027269455,-3.0181545637757226,-46.785344350134295,0.00994954736148078,donor76.0,118.47648472365256,98.03430086346269,22.22230804439867,4.309932768108205,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1436,0.7540898770153863,0.03243234697654226,0.04590652475130017,0.035660043405964,0.2607134937933551,0.13723376298425938,0.05637112642786585,-1.3124149101614084,-56.160729776866916,0.0036785042379089187,donor77.0,44.970153633695844,37.29001355027131,86.64810978767477,5.355471640155698,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1437,0.7997022287423594,0.02663842906369302,0.04697312020660209,0.036989281781312285,0.30123370671249633,0.1556565611700086,0.06558392629553025,-3.814658778293035,-50.98133410075945,0.01253783517824158,donor78.0,204.3033866819091,159.46598473591217,8.145827379251212,7.993911376863753,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1438,0.6094035464219565,0.049350924939435645,0.07189092682964804,0.06858296485570987,0.27600863162464195,0.20138691930227604,0.1061520327889699,-8.899843337990113,-51.578294798108196,0.003869337766349427,donor79.0,132.4434091207781,395.6518892680194,8.906163753449867,7.393146341815989,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1439,0.640670899571394,0.08487934892195934,0.1019039222528705,0.10080799033113749,0.3307078747139382,0.22797255935939956,0.11948873462961486,-1.3314652877473276,-48.301900087413145,0.00923611035359942,donor80.0,76.30115781874726,18.570582334385925,11.918300199911155,3.381051698601577,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1440,0.5034638973738393,0.07236027402005979,0.09165241948653448,0.09950600418962227,0.27245514087709133,0.24432074532484976,0.13100209809857594,-7.807037907276613,-50.15328832436783,0.00431436595220282,donor81.0,190.6470475798389,224.64050176744237,12.0693554078692,2.8107018185500654,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1441,0.6807453458274669,0.03129771048897931,0.05787988342113907,0.05865502442520639,0.2993300513487962,0.21372606443841682,0.10389789926612483,-4.785526866506376,-50.51115049050843,0.03210018835985645,donor82.0,218.52412458068707,198.98216352403315,5.926214184378359,5.674644049620838,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1442,0.4965309282179579,0.062108823125413895,0.08516112782378948,0.09323400644593813,0.2678016089337783,0.2525365421609705,0.13784308237719134,-6.608922712538958,-50.28363482504813,0.00836678767626207,donor83.0,218.08694256440424,282.4802184176812,5.098873759396484,4.090692266659651,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1443,0.22858045727151757,0.028931571187285263,0.04382393069951714,0.03272435380156259,0.12468469575449674,0.055657408799869655,0.02409138121439564,-1.968154803300127,-49.27285289672791,2.3921513514160042E-4,donor84.0,22.585525213603614,4.482175332252515,48.00586362874852,1.5009910550421384,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1444,0.7755630977407714,0.03749910605103263,0.05123313575678092,0.0411739064835226,0.27411691976063474,0.14922292601090537,0.05972403597022628,-1.226268913205317,-55.61605778286356,4.6961135921081364E-4,donor85.0,40.68088015271113,110.69195083067719,83.81310942578547,5.070893343497764,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1445,0.6089950024043602,0.037957119088128134,0.06339108101085882,0.06835669856941258,0.2681050454065598,0.20579292606528946,0.1051144617089276,-7.605934707280595,-50.35522530556665,0.0013100891963374814,donor86.0,191.7315056570931,433.58151642630304,13.336070636458073,9.205884381596418,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1446,0.6714852428244392,0.033406943965156415,0.05698332360721886,0.05737912297567944,0.2797550107391858,0.18920257032848817,0.09164536231066855,-9.496299502425483,-50.57139217187075,3.6883710088137314E-4,donor87.0,175.06457689992033,218.42306225435587,24.529647109091254,2.953396988514351,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1447,0.7652765344742201,0.03442645324178387,0.051425310769915654,0.043749649148990884,0.29339173313239436,0.15989520043361197,0.07143625112944997,-3.1297068076235397,-48.2756202271302,0.007693266972417039,donor88.0,19.567191304049658,78.74426820752221,163.76115283064158,3.276490201376452,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1448,0.5695243945172569,0.07783955813640969,0.09755549377749934,0.09791321124236553,0.3075040847065802,0.23579838050967197,0.12204994468471138,-6.395695274959714,-52.01115115582314,0.009661024290904834,donor89.0,219.81287392122516,248.31696022534226,4.610070728700279,5.914482713847608,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1449,0.7197056647210576,0.04140951710902142,0.06858941275158346,0.05881878291058173,0.33262672612785,0.20700694193193994,0.09834342564687885,-1.6097759446615416,-47.0684312385867,0.02568856142214227,donor90.0,192.7473311000168,53.48888797227648,6.056141402818149,3.35272915403433,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1450,0.3730180922864244,0.18036704692155672,0.18510974015847081,0.18969787629648843,0.31808712861466404,0.2654414050364993,0.13779884175296128,-5.016151159530142,-49.36766244318211,0.0069052417705357345,donor91.0,209.15833936443187,105.00972399025258,6.913507467596552,5.290097986749196,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1451,0.3839931333928476,0.06876514801550891,0.08766094777650281,0.0886935163187992,0.22491940214932757,0.1601607242572732,0.0851471788203347,-2.1693842980737625,-56.612018445627264,0.0022659913936574566,donor92.0,177.14766763313395,16.253991014122356,5.385124967886376,2.1915682792471185,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1452,0.5503542180689688,0.06792501938677145,0.08688001303081823,0.09081340229912069,0.27759240305434646,0.23365018076493627,0.12437979589841296,-6.604723700839936,-51.43607803167868,0.01637772986493789,donor93.0,214.26019314001994,226.3987026749231,5.4057500097479805,3.0640833535359806,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453,0.7720169719831562,0.05556976364268921,0.06713886489215207,0.05949258623789588,0.30264440904895235,0.16020497779858697,0.0720096493092001,-2.716237473434707,-52.94619634481435,0.0062829325064244265,donor94.0,140.6700632615803,105.0204176488829,53.52564429159769,5.463519989564965,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1454,0.7798508947508965,0.02448782960763718,0.04166949302879869,0.03214167603492482,0.2653539297225313,0.1422745560414541,0.06045281439878758,-2.3440282859815804,-49.07076464351607,0.017568944656085248,donor95.0,73.00957582735428,22.50697806494291,22.88233807444433,3.7060778012161895,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455,0.7591073715328885,0.03479235456784644,0.05606426378400635,0.047442961325951986,0.31322072562168524,0.1746894651549388,0.07705049615260635,-3.594463002586275,-51.0695493718441,0.004204234163455504,donor96.0,211.8241977043804,107.9135183619825,5.286536008953438,6.852059851590685,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1456,0.6354332393719483,0.0884653384916682,0.09593435692412486,0.08898725999147196,0.29326937546233606,0.1538004075646884,0.0652525409038677,-8.460491617310584,-56.31189145672221,0.0,donor97.0,11.629244001810777,511.5704559846576,33.779236456918674,3.321928435616098,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457,0.7307196228621492,0.06293771619012038,0.07188512127446577,0.06659275792187101,0.3016935251991348,0.15939474428663672,0.06939039022118001,-3.94098623024257,-48.578283977571,9.252930343343412E-5,donor98.0,6.132258388587499,139.95508988077634,192.71903254972864,4.507629673334974,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1458,0.5383946683237805,0.09712762783271699,0.10296951558637227,0.10094091584194533,0.265341085688775,0.17717398576715587,0.08691560770790312,-8.326993351482928,-56.34372044298799,0.0,donor99.0,10.08483406954355,562.5757300167259,7.770330728281802,3.166290875973631,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1459,0.694128819346586,0.05112306523161283,0.06656918310540444,0.06516872825990438,0.28945649555366293,0.18287977377879147,0.08690711553020565,-3.1722495808383475,-48.1354883549242,0.013625535947185264,donor100.0,107.98089029933956,62.51721959925491,47.79740972639163,3.746705559166358,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1460,0.7935476680746589,0.02993186070586007,0.0475147681302042,0.036144827419370265,0.29154952364583353,0.15168850611317375,0.06153071364769514,-2.708224357160916,-49.89409673258416,0.0033411545779009613,donor101.0,76.68111583532094,31.719676472155992,28.550969615264954,3.219904757806251,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1461,0.5442104638687573,0.06723642272594874,0.08748751853437968,0.0913222046863328,0.28242211027690894,0.24641938371304006,0.12912317406244697,-6.837657503014132,-51.30402171555831,0.0019386100977779824,donor102.0,208.84353803137782,250.49366158527351,7.657510485165431,3.361409882738872,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1462,0.6876794635321317,0.032405832565502155,0.05329607703431607,0.043042449963969935,0.2848286961177694,0.12471551868602744,0.05162223154002468,-1.73602114401604,-50.56026354349364,0.0017145127920871778,donor103.0,18.940176655799824,11.525396416337543,52.184791997548,3.1878131693904166,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463,0.7334626170963708,0.044336771012889416,0.060456170707436266,0.052469702306841275,0.3043062729439478,0.16906179195285392,0.07854786053731481,-2.579137881156718,-46.799640485453814,0.035127776553934585,donor104.0,95.93845494107555,95.55774094401852,34.431260125154864,4.958620284681623,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1464,0.8185331173571281,0.026142457528573932,0.04331643773434803,0.03062007778869382,0.2924965404283354,0.14380985513742367,0.057082223006993164,-3.2663397491801294,-50.33294309282028,0.0042547707619215785,donor105.0,209.7589750869472,82.85892488515296,11.723798708212074,5.555376661260618,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1465,0.6586159557816701,0.07130909380468338,0.08881012154252392,0.08698672364577625,0.3196416916701104,0.20720238019529932,0.10307524725841911,-1.0927660240653305,-47.355351983745905,0.007620249140606259,donor106.0,197.13797346820118,27.412226294467143,8.881675208589709,3.2709100623260228,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1466,0.7224715050761806,0.03938106119439392,0.0632985323911505,0.055353207738218,0.30990117136048817,0.19675297863885202,0.09089493396081905,-1.6372178876302697,-47.30389600618093,0.01672369185176728,donor107.0,204.52826727370095,31.454539605528115,5.2972013926084625,3.6064559652358286,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1467,0.6021292514449891,0.10486245081351882,0.11764299146175759,0.11617394860068062,0.3318847424266374,0.22196598681038404,0.10902534308332615,-5.66457380870693,-51.24182181660662,0.028942888099624753,donor108.0,216.95557369749153,233.11155759741047,7.519563603978034,6.270087604406296,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1468,0.787761015941923,0.026286161857868348,0.047402975480495775,0.037691292980801434,0.30772258427208465,0.1701210606452863,0.07395053451177773,-2.978671954876927,-48.675347050161186,0.006456258750886073,donor109.0,149.58207713234117,62.624522441196554,31.49897583613378,3.5700887138337736,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1469,0.5731978588597562,0.04905528000820505,0.07416725228327783,0.08258473477139365,0.2732981347605865,0.24284994837434684,0.12924020728579633,-5.644908398357001,-48.51812065037861,0.00350644481039478,donor110.0,204.4151840133679,163.3735226928347,18.63673966936489,3.773945423764695,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1470,0.8150534196831698,0.02568280816213506,0.04323369355230174,0.03145534062899337,0.2911747789305521,0.14425879052183857,0.05746696456767943,-3.1222078764722543,-50.089796572308686,1.9417765761997938E-4,donor111.0,113.26701197798646,73.60937876517615,79.14036905147297,4.446596815807495,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1471,0.4929129200209042,0.09162945066124663,0.11070924222362237,0.12031351985473865,0.30291487797805056,0.25240098766618047,0.14370195431070973,-5.386442716496579,-49.57107825406507,0.01029948927085675,donor112.0,219.80963806970502,151.39740988414107,5.723310991957104,6.201191974261912,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1472,0.7195702094523665,0.060533480823312266,0.06883615162612096,0.05456095481566171,0.29593302066662086,0.13852820574117777,0.05671646812228285,-6.004642402154051,-57.87289986726823,2.0232495172467144E-4,donor113.0,156.39028119549891,186.35193225727613,25.32990897579855,9.187762032204253,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1473,0.4834278358388656,0.11733530588797372,0.12902456125115663,0.13487342658818274,0.3304989335257063,0.2586876080915657,0.1319326398749497,-6.702939636989927,-49.238153311725014,0.007604725607828805,donor114.0,215.44041076531727,199.06561677502341,6.521496090192505,3.7027492420818526,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474,0.29819368396611434,0.07580011705726383,0.09298484852726129,0.0925007170282086,0.19408127679005752,0.1244063702114802,0.06545427876094141,-2.017289192464738,-55.57470610288159,2.0032889819105994E-4,donor115.0,128.25278133917865,7.19868221185335,5.264196203316928,1.841540523063662,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1475,0.7740904406839751,0.04258124283378586,0.05561595493772089,0.040340897989883835,0.3059073294280963,0.14619759380703215,0.06013393114161072,-6.511455549808018,-55.88488217186888,0.003627942901692209,donor116.0,112.71780798960967,223.73679434778398,34.049207113978674,5.795982596433906,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476,0.7629498705811043,0.047472770481833966,0.06551308184431569,0.055205167293015805,0.3035876958595304,0.17784813751665385,0.07755696886328606,-1.4961296270567435,-54.59337579723037,0.0011324797565988448,donor117.0,132.4458500556987,242.61753598065212,7.385603760052486,7.9638471119889545,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1477,0.7721971524914885,0.02216540910283084,0.039121682766166156,0.02750317789162625,0.2688425216106262,0.12467328362769596,0.048373838868810685,-2.5051750816573755,-50.936337406969244,9.445269743154421E-4,donor118.0,57.14629586351952,33.372276018462415,35.216230427670034,3.735210874920111,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1478,0.6707483256579234,0.06073666669809405,0.07727446362356678,0.0754276197949538,0.3071211680058341,0.19696648456332444,0.09869462423831961,-2.534584697991244,-48.18598474218349,0.015009109261615004,donor119.0,177.71912836102516,41.27928119110143,12.167631951360132,4.416328343139694,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479,0.5859821013579609,0.04472767050993452,0.06861284668323296,0.07439179352615591,0.2771520452179557,0.23752040069390648,0.12290932778957377,-4.440265043043776,-48.78630795571205,0.03420084638129739,donor120.0,204.62267409908134,156.76712431208054,10.513307686268348,8.344611998684925,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1480,0.6820957833045931,0.03246890657277535,0.05330160902357611,0.045265986335725754,0.2572192074891672,0.15677437850679346,0.0735823237363268,-9.6479186154713,-50.17137715385142,3.21483661846378E-4,donor121.0,7.937756497948017,173.78909559803523,11.679309165526679,2.3432269991686954,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1481,0.6588759478126647,0.037121492561444466,0.05778746884163314,0.056024099417920276,0.26324702654207205,0.1839176990507055,0.09532697990648142,-9.682511337186902,-51.38788585083496,0.019099782713350773,donor122.0,107.96946840005151,435.1621599853379,9.115857896769215,7.038933703714559,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1482,0.7375944899258112,0.04377983463286549,0.06290569516575331,0.054471032195483216,0.2995365357400068,0.17663423792011126,0.07886765120834133,-1.7713470246599776,-55.25390915317703,0.005057735970353285,donor123.0,218.7112269498924,78.96801035641093,5.00877044373493,5.1199957290007445,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1483,0.2871512657500682,0.08051349523513553,0.09718552712296187,0.10177392835877588,0.20664279499872334,0.13556733670829407,0.07533789399318938,-2.0490923456247825,-54.89395616003764,2.0929446834720157E-5,donor124.0,72.10805674636495,6.014737301509952,4.029036107305432,1.8931010679441362,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1484,0.7946022693583755,0.046634761475447054,0.05911586288348296,0.050606961880766216,0.29513431599796597,0.15254052026035933,0.0656864161526666,-2.812669264687516,-52.88622724874405,0.007023198670056928,donor125.0,190.4807117307164,111.08848509769942,26.653801705952482,5.966735028764937,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1485,0.6265423792405996,0.1704216019035872,0.14974050160854027,0.1541993736683736,0.33521667282001055,0.21395768011119487,0.11608740771849793,-2.5613779465741917,-53.49921985721173,1.0024308949201815E-4,donor126.0,17.845029472678036,147.40728565877237,183.71989007487662,4.505999935253418,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1486,0.5535561298609891,0.07275824326897971,0.09548973302060727,0.0992258271314314,0.3192928250873055,0.23761038195006834,0.13221954086924695,-5.803365739365939,-49.551809440878294,0.0038987263968237045,donor127.0,198.75128929706807,235.11818398566777,6.2928470505121865,8.19133643048015,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1487,0.8004783828121418,0.03621468286852159,0.050930768281045265,0.03738900135693515,0.3153392908024974,0.15998539467889292,0.06719153899610482,-4.772673557935154,-55.855818553471316,0.011036017194022396,donor128.0,209.844730502017,163.27554685920478,10.033070932317342,9.985980525156755,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1488,0.8236841692854878,0.023708428177963262,0.04056928451456528,0.028732221521169655,0.2902848345514475,0.1368860426446353,0.05351741336928162,-4.266676257766064,-48.644840768149535,0.02250793884805384,donor129.0,183.15173913682378,151.59812172363195,15.910420126081902,6.285327356297076,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1489,0.793073186111626,0.032370579404141,0.0467167706909481,0.03624241548619301,0.27694803578535854,0.14379253097909817,0.056835677446157945,-1.1953669279950134,-56.347818054046805,2.444807376697755E-4,donor130.0,31.982775180892613,39.38345014095221,54.716590894538,4.976196688409441,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1490,0.5493065393549819,0.03381249068647509,0.060954343807805754,0.06773240579373582,0.24783560424883486,0.21821425544488013,0.11510834661066456,-5.761451137782413,-48.331865612416486,0.006430378452431149,donor131.0,195.86200538358005,146.3071247214185,10.999434724091522,4.3941515825505855,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1491,0.6960007163801115,0.07400942261747548,0.08242884559143948,0.07624110017028382,0.2911313249827732,0.15807464694727932,0.07310200585790781,-2.331434643372107,-50.50376603861048,0.005146394313066295,donor132.0,50.09977166864555,30.458775944652437,28.117563247785192,3.5546189153382253,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1492,0.8060514100482898,0.026804246897901608,0.04181954989572144,0.03026429669155459,0.2769350925006187,0.1410467786686008,0.05473065211429899,-2.9392091090631274,-55.836370266446615,1.977862122036319E-4,donor133.0,12.388339755402916,77.52563760330382,131.06243368515103,3.596297715905713,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1493,0.743084729952108,0.03378403040121911,0.05660387274443788,0.0484681364247335,0.31582532437778377,0.1843898914686357,0.08398245267544346,-3.5877365771257033,-51.25488256780226,0.02143986013760825,donor134.0,221.19596309261982,103.53867504471029,4.992829348915293,6.678458118153264,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1494,0.491759080713105,0.08570567585182778,0.09589803457514022,0.09398572434386164,0.2584352553337155,0.18835747915852522,0.10397272317848208,-9.505719220835852,-51.94646242575703,0.07145334726797624,donor135.0,104.08217919179887,352.19922777050004,8.85208004349064,8.31082729749992,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
