system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
52_0,0.0935016,0.0770871,0.049725655,0.28278652,0.1631048,0.06512247,0.16824296,0.70090926,2012-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}"
54_0,0.11444922,0.10584962,0.07403006,0.36969668,0.20422846,0.08606238,0.21141864,0.6663259,2012-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}"
55_0,0.0994754,0.079847775,0.05322042,0.37876582,0.17117828,0.058644373,0.20184857,0.7536013,2012-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}"
56_0,0.104512244,0.09570607,0.07542489,0.33108935,0.19045912,0.0732166,0.19186682,0.6289188,2012-01-01,0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0499105625965424]}"
58_0,0.09838545,0.080172576,0.049944416,0.31013376,0.1312159,0.043233715,0.16847645,0.7225913,2012-01-01,0,1,10,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.86758788811047,-2.0906042449671567]}"
59_0,0.118440054,0.10761558,0.08551851,0.3560664,0.21600354,0.09428529,0.21109258,0.61267465,2012-01-01,0,1,9,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.786200523369246,-2.0043659776916827]}"
64_0,0.16324648,0.1503055,0.14039688,0.29836625,0.22952703,0.14793211,0.20047963,0.36003336,2012-01-01,0,1,22,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.80991604687,-2.081710923654373]}"
66_0,0.10095073,0.082741395,0.054890554,0.26143622,0.12403808,0.045691915,0.1552256,0.6529503,2012-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83120611910363,-2.0024795155950317]}"
71_0,0.09973108,0.08935435,0.06632445,0.3012119,0.17180638,0.068163976,0.17221792,0.6390863,2012-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79078193131825,-2.0994975662799398]}"
74_0,0.097334534,0.08135389,0.05144388,0.33188337,0.15565477,0.05037305,0.17788064,0.7315929,2012-01-01,0,1,17,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77056983742556,-1.990352259259418]}"
78_0,0.09990926,0.08994236,0.060691953,0.33331358,0.17699197,0.0624931,0.18391654,0.6919234,2012-01-01,0,1,17,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84737579421778,-2.0962636312571097]}"
79_0,0.15077077,0.13412568,0.11566485,0.2886363,0.17979196,0.10788234,0.1955531,0.42782825,2012-01-01,0,1,1,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.864084458502404,-2.102462006717534]}"
82_0,0.1809128,0.18414491,0.1599348,0.4249835,0.26484743,0.19518773,0.32982394,0.45313796,2012-01-01,1,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77622922371552,-2.088178793700034]}"
83_0,0.10923189,0.08962456,0.058110554,0.35166755,0.16274355,0.05208245,0.17641398,0.7163804,2012-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78700900712495,-2.0216136311467774]}"
85_0,0.09817371,0.08584942,0.044017576,0.20391087,0.10005977,0.03746873,0.16619447,0.64491713,2012-01-01,0,1,13,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84090792417212,-2.135070851531073]}"
87_0,0.09142688,0.07730548,0.045697965,0.35208374,0.13860847,0.04521974,0.1818144,0.77023596,2012-01-01,0,1,18,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83012814076269,-2.0830583965805527]}"
88_0,0.09533483,0.08434807,0.054868314,0.44263238,0.20260456,0.07278426,0.22713026,0.7794242,2012-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}"
93_0,0.2595703,0.25091738,0.24300396,0.38997367,0.32307416,0.22802973,0.3091299,0.23218784,2012-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}"
98_0,0.118436106,0.100971535,0.07775017,0.2466543,0.12901896,0.0618947,0.1552834,0.5206591,2012-01-01,0,1,21,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.843872364609716,-2.1598643533727717]}"
