system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
37_0,0.15546197,0.13896804,0.11606388,0.33450067,0.19144586,0.09908723,0.22376224,0.48480687,2007-01-01,0,1,19,89,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.81153301438141,-2.1207876385135727]}"
44_0,0.25208786,0.23858757,0.22907515,0.4004806,0.2802481,0.16665864,0.30653203,0.27226412,2007-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83659601080835,-2.057995400153618]}"
52_0,0.10710266,0.09094388,0.06600635,0.34908402,0.17202583,0.068564795,0.19190857,0.68196636,2007-01-01,0,1,2,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.777846191226935,-1.9485805985478601]}"
54_0,0.10471134,0.08657368,0.072082326,0.22508155,0.22015789,0.14650941,0.1343381,0.5148648,2007-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.88591351990651,-2.1264470248035257]}"
55_0,0.12300487,0.117239505,0.104320936,0.33340418,0.23433332,0.11254907,0.20336685,0.5233496,2007-01-01,0,1,9,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0838668803362603]}"
56_0,0.23107369,0.2318778,0.2178587,0.41253257,0.209198,0.119593136,0.3080639,0.30881435,2007-01-01,0,1,7,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.808838068529056,-2.0499105625965424]}"
58_0,0.16679388,0.1486252,0.13054347,0.3625431,0.21178333,0.1130417,0.24204865,0.47050488,2007-01-01,0,1,10,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.86758788811047,-2.0906042449671567]}"
59_0,0.113926664,0.10316244,0.07046806,0.37987497,0.21042156,0.08158557,0.20967773,0.6870472,2007-01-01,0,1,9,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.786200523369246,-2.0043659776916827]}"
64_0,0.1248043,0.114419185,0.09772142,0.2954554,0.2153515,0.11852646,0.18044992,0.5029136,2007-01-01,0,1,22,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.80991604687,-2.081710923654373]}"
66_0,0.25615108,0.2495534,0.24433975,0.43685478,0.3498763,0.22287071,0.33926916,0.28261387,2007-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83120611910363,-2.0024795155950317]}"
71_0,0.17305385,0.15469457,0.13528107,0.33382538,0.21048896,0.12320341,0.22517997,0.42323935,2007-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79078193131825,-2.0994975662799398]}"
74_0,0.14754048,0.1280491,0.11712245,0.31015494,0.20492013,0.11305615,0.21321751,0.45177326,2007-01-01,0,1,17,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77056983742556,-1.990352259259418]}"
78_0,0.1000943,0.077914335,0.0556999,0.23580173,0.19497557,0.10098699,0.12539114,0.6178416,2007-01-01,0,1,17,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84737579421778,-2.0962636312571097]}"
79_0,0.096241966,0.083109945,0.05077902,0.34502894,0.17094637,0.06085806,0.17634702,0.7434159,2007-01-01,0,1,1,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.864084458502404,-2.102462006717534]}"
82_0,0.08889683,0.073155224,0.045918502,0.31505603,0.15047173,0.047690548,0.16225351,0.7455859,2007-01-01,1,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77622922371552,-2.088178793700034]}"
83_0,0.140959,0.12334193,0.104149766,0.309879,0.1814544,0.09296907,0.19813222,0.496896,2007-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78700900712495,-2.0216136311467774]}"
85_0,0.13229513,0.1178937,0.09784804,0.30918062,0.20618695,0.099418506,0.19440448,0.5192081,2007-01-01,0,1,13,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84090792417212,-2.135070851531073]}"
87_0,0.12990314,0.10579571,0.0843581,0.22075999,0.11814127,0.062573396,0.15567128,0.4470462,2007-01-01,0,1,18,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83012814076269,-2.0830583965805527]}"
88_0,0.12546022,0.10204012,0.08407066,0.18610848,0.13401157,0.068540156,0.13747092,0.37766728,2007-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}"
93_0,0.14545326,0.13132644,0.10889313,0.35494256,0.19538987,0.09502115,0.21661153,0.5304668,2007-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}"
