system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
58_0,0.11039579,0.09801897,0.07117026,0.35806632,0.1912239,0.07690334,0.19711779,0.66838676,2001-01-01,0,1,10,65,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.86758788811047,-2.0906042449671567]}"
59_0,0.095943734,0.07674194,0.05115864,0.3366206,0.15502492,0.053216316,0.17700222,0.73614556,2001-01-01,0,1,9,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.786200523369246,-2.0043659776916827]}"
64_0,0.13889943,0.12708431,0.11045374,0.29929745,0.2050503,0.10553955,0.19079754,0.4608741,2001-01-01,0,1,22,61,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.80991604687,-2.081710923654373]}"
66_0,0.104613855,0.08710145,0.0610284,0.31538233,0.15128082,0.060298182,0.17298646,0.67573506,2001-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83120611910363,-2.0024795155950317]}"
71_0,0.11426498,0.10635866,0.078896284,0.34260947,0.18247713,0.07663761,0.20302495,0.6256455,2001-01-01,0,1,16,93,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79078193131825,-2.0994975662799398]}"
74_0,0.09307686,0.079611465,0.04969025,0.36378226,0.16973577,0.05892789,0.18684483,0.7596442,2001-01-01,0,1,17,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77056983742556,-1.990352259259418]}"
78_0,0.116077594,0.10312587,0.07828462,0.3131933,0.18343227,0.07745879,0.19240656,0.600056,2001-01-01,0,1,17,78,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84737579421778,-2.0962636312571097]}"
79_0,0.103135325,0.08471614,0.06730009,0.27684352,0.1744344,0.07672217,0.15838304,0.6088837,2001-01-01,0,1,1,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.864084458502404,-2.102462006717534]}"
82_0,0.10106397,0.08447841,0.057888553,0.32644176,0.1472364,0.053925328,0.18088384,0.6987563,2001-01-01,1,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.77622922371552,-2.088178793700034]}"
83_0,0.10098631,0.08363813,0.05616948,0.31667486,0.1469431,0.051091682,0.17288664,0.69869745,2001-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78700900712495,-2.0216136311467774]}"
85_0,0.108568855,0.09385571,0.07228803,0.27381912,0.16762988,0.06988127,0.1667617,0.5822795,2001-01-01,0,1,13,88,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84090792417212,-2.135070851531073]}"
87_0,0.10448104,0.088858984,0.06132584,0.3201056,0.15215956,0.05440256,0.17961453,0.67844373,2001-01-01,0,1,18,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83012814076269,-2.0830583965805527]}"
88_0,0.09716195,0.07761863,0.05243203,0.2713748,0.123264514,0.044979054,0.1550334,0.6761524,2001-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.84629781587684,-2.054222475960316]}"
93_0,0.09762251,0.0794701,0.051605564,0.29665256,0.12760729,0.04198052,0.16337779,0.7036361,2001-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.83066712993316,-1.997898107646022]}"
