system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
65_0,0.08226627,0.07015908,0.043742202,0.30767235,0.1352487,0.042041313,0.16221353,0.7510507,2002-01-01,0,1,17,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.301918753700406,-1.8647677825395088]}"
71_0,0.08084883,0.066969186,0.03921037,0.3345028,0.1542452,0.052038483,0.17591812,0.7901579,2002-01-01,0,1,23,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.29275593780239,-1.8224571326574794]}"
74_0,0.083332635,0.06627688,0.040430773,0.26685396,0.12926133,0.042509396,0.14435846,0.7368514,2002-01-01,0,1,17,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30838662374607,-2.1097383605189024]}"
76_0,0.08368372,0.06856413,0.043742202,0.30767235,0.15213448,0.05603735,0.16221353,0.7510507,2002-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35473969240664,-1.8450946778172914]}"
78_0,0.08368372,0.066969186,0.03618915,0.32779518,0.13947016,0.04604018,0.17591812,0.80114996,2002-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.442864421778765,-1.7270560494839862]}"
79_0,0.080909215,0.06320203,0.036430873,0.26186132,0.11070956,0.033795785,0.14377363,0.755737,2002-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.271196370983525,-2.150162548304281]}"
82_0,0.08651861,0.07494392,0.043742202,0.30767235,0.15213448,0.054037917,0.1704363,0.7510507,2002-01-01,0,1,18,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42534727373843,-1.8507540641072444]}"
85_0,0.08368372,0.07175402,0.043742202,0.35127178,0.15002376,0.04604018,0.1731772,0.77852833,2002-01-01,0,1,14,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48463608249032,-1.798741609156724]}"
89_0,0.08368372,0.066969186,0.04072098,0.2774881,0.1436916,0.052038483,0.15947263,0.74406147,2002-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30650016164942,-1.894412186915453]}"
94_0,0.08651861,0.07494392,0.048274036,0.31773376,0.15846664,0.054037917,0.1704363,0.7362131,2002-01-01,0,1,10,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.39192994516919,-1.8423997319649328]}"
98_0,0.08226627,0.06537424,0.042231593,0.32779518,0.1352487,0.044040747,0.1731772,0.77173764,2002-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51185503559914,-1.8310809593850268]}"
102_0,0.09077095,0.08610855,0.06489076,0.30767235,0.19223815,0.07803112,0.17591812,0.6516523,2002-01-01,0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}"
104_0,0.082884505,0.06678361,0.037828423,0.3240424,0.14178762,0.045731917,0.16317257,0.7909286,2002-01-01,0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}"
105_0,0.09644074,0.08610855,0.07244381,0.27413434,0.18801671,0.08202999,0.16769537,0.58194816,2002-01-01,0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}"
107_0,0.08207093,0.06308456,0.03708084,0.28353786,0.12179226,0.03800685,0.15289193,0.76869196,2002-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.235892580317625,-2.1474676024519224]}"
110_0,0.08651861,0.07494392,0.042231593,0.34456417,0.16690952,0.052038483,0.17865904,0.7816336,2002-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.50134474677494,-1.900071573205406]}"
111_0,0.08288014,0.07084282,0.04280363,0.2900049,0.13507025,0.04251177,0.15875824,0.74277323,2002-01-01,0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30730864540513,-2.0932991908195153]}"
115_0,0.07943138,0.066969186,0.03921037,0.30767235,0.12891655,0.040041883,0.15947263,0.7739272,2002-01-01,0,1,21,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22053138895918,-1.7437647137686092]}"
116_0,0.08993207,0.07375367,0.05869178,0.2754172,0.18473288,0.0794163,0.15706855,0.64866686,2002-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54284691290127,-2.106773920081308]}"
117_0,0.08651861,0.07494392,0.046763428,0.30431855,0.19434887,0.08003056,0.16495445,0.73360395,2002-01-01,0,1,13,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35204474655428,-1.8167977463675264]}"
119_0,0.085101165,0.06537424,0.03921037,0.31773376,0.1436916,0.04604018,0.16495445,0.78029966,2002-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.40648265277192,-1.7844583961392235]}"
120_0,0.082931384,0.073460475,0.042532384,0.31966045,0.16365713,0.054662704,0.17116503,0.7651396,2002-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23670106407333,-2.1507015374747525]}"
124_0,0.107780315,0.08610855,0.083018094,0.13998221,0.20701319,0.18400112,0.11013614,0.2554441,2002-01-01,0,1,16,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.43397110046598,-1.8499455803515368]}"
130_0,0.10004851,0.08268081,0.06076307,0.33096483,0.16847129,0.06865938,0.17322971,0.689769,2002-01-01,0,1,22,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.21056008930545,-2.098689082524232]}"
134_0,0.11203265,0.09089339,0.098124206,0.21041207,0.28299913,0.15600905,0.14576805,0.36393732,2002-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42292182247131,-1.8008975658386108]}"
147_0,0.08368372,0.066969186,0.04072098,0.3412104,0.14791304,0.048039615,0.17865904,0.78676283,2002-01-01,0,1,15,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23454510739145,-1.8248825839246021]}"
150_0,0.08368372,0.07494392,0.045252815,0.3345028,0.15846664,0.05003905,0.16769537,0.761674,2002-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.47008337488759,-1.7928127282815352]}"
155_0,0.08247604,0.064113736,0.038154304,0.29278404,0.13114247,0.043083243,0.15484355,0.76941746,2002-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51724492730386,-2.078476988631543]}"
156_0,0.08793606,0.081323706,0.058848314,0.31102616,0.17324167,0.062035654,0.1731772,0.68179303,2002-01-01,0,1,13,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.363902508304655,-1.8591083962495558]}"
158_0,0.08368372,0.07015908,0.042231593,0.3345028,0.15635592,0.05003905,0.17865904,0.7758018,2002-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}"
160_0,0.08793606,0.07494392,0.04978465,0.29425713,0.16690952,0.06003622,0.16221353,0.7105895,2002-01-01,0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}"
162_0,0.08368372,0.07175402,0.043742202,0.31773376,0.14158088,0.04604018,0.16495445,0.75798005,2002-01-01,0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}"
170_0,0.08226627,0.07015908,0.045252815,0.32444137,0.16057736,0.06003622,0.1704363,0.75518787,2002-01-01,0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}"
