system:index,B1,B2,B3,B4,B5,B7,B8,NDVI,date,gain,loss,lossyear,treecover2000,.geo
61_0,0.085709855,0.078834854,0.046400376,0.31223866,0.14859827,0.050582346,0.16617419,0.74124193,2014-01-01,0,1,20,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.2364315694881,-1.7666717535136571]}"
71_0,0.20250504,0.18923296,0.17419724,0.39330292,0.2691884,0.1823829,0.23844671,0.38608918,2014-01-01,0,1,23,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.29275593780239,-1.8224571326574794]}"
74_0,0.3421253,0.33983168,0.34105214,0.47609514,0.42425013,0.3253913,0.41174856,0.1652615,2014-01-01,0,1,17,90,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30838662374607,-2.1097383605189024]}"
76_0,0.085709855,0.0665684,0.039761577,0.29381496,0.13468403,0.04399232,0.15412876,0.7616045,2014-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35473969240664,-1.8450946778172914]}"
78_0,0.08726712,0.068320744,0.038101878,0.29749972,0.13468403,0.039598968,0.16617419,0.77293384,2014-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.442864421778765,-1.7270560494839862]}"
79_0,0.08637035,0.06884724,0.041740477,0.35546088,0.15088505,0.04985688,0.19627148,0.7898271,2014-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.271196370983525,-2.150162548304281]}"
82_0,0.085709855,0.078834854,0.049719773,0.33066234,0.1439602,0.046188995,0.17520826,0.73857987,2014-01-01,0,1,18,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42534727373843,-1.8507540641072444]}"
85_0,0.09661074,0.0805872,0.056358572,0.3085539,0.19034101,0.07474578,0.1721969,0.69111186,2014-01-01,0,1,14,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48463608249032,-1.798741609156724]}"
89_0,0.09816801,0.0700731,0.046400376,0.12431699,0.058155682,0.026418911,0.081856236,0.45640707,2014-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30650016164942,-1.894412186915453]}"
98_0,0.08259532,0.068320744,0.039761577,0.2864455,0.13004595,0.04179564,0.15111741,0.7562188,2014-01-01,0,1,13,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51185503559914,-1.8310809593850268]}"
102_0,0.09038166,0.0805872,0.046400376,0.32329288,0.15091732,0.048385672,0.17821962,0.74897903,2014-01-01,0,1,17,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38115016175975,-1.8666542446361598]}"
104_0,0.08402245,0.059128284,0.035063308,0.18281437,0.0667741,0.018900279,0.08705048,0.67813766,2014-01-01,0,1,20,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35959059494088,-2.099228071694704]}"
105_0,0.10439708,0.09635836,0.08623316,0.26433706,0.22280759,0.09451587,0.1721969,0.5080406,2014-01-01,0,1,1,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.421843844130365,-1.8440166994763478]}"
107_0,0.0918808,0.07946937,0.053486273,0.32946897,0.18606383,0.066535085,0.18262756,0.7206657,2014-01-01,0,1,3,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.235892580317625,-2.1474676024519224]}"
110_0,0.093496196,0.078834854,0.051379472,0.30486917,0.14859827,0.04399232,0.17520826,0.71155274,2014-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.50134474677494,-1.900071573205406]}"
111_0,0.08950889,0.075034484,0.041740477,0.35571647,0.15570185,0.05217205,0.18411005,0.7899623,2014-01-01,0,1,19,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.30730864540513,-2.0932991908195153]}"
116_0,0.08716099,0.06441235,0.043387383,0.19778049,0.1298886,0.058728218,0.120430656,0.64018935,2014-01-01,0,1,11,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54284691290127,-2.106773920081308]}"
117_0,0.08726712,0.075330146,0.041421276,0.3343471,0.15787444,0.052779023,0.20231046,0.7795383,2014-01-01,0,1,13,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.35204474655428,-1.8167977463675264]}"
119_0,0.08726712,0.0735778,0.044740677,0.34908605,0.1555554,0.048385672,0.18123096,0.77279,2014-01-01,0,1,10,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.40648265277192,-1.7844583961392235]}"
120_0,0.09109016,0.07677333,0.05843979,0.27374357,0.14859827,0.059860416,0.1492706,0.6481474,2014-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23670106407333,-2.1507015374747525]}"
124_0,0.08415259,0.0770825,0.041421276,0.34908605,0.14627923,0.04179564,0.17821962,0.78785914,2014-01-01,0,1,16,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.43397110046598,-1.8499455803515368]}"
130_0,0.08716099,0.06795756,0.039225347,0.28116983,0.1287112,0.04542967,0.16740835,0.75514394,2014-01-01,0,1,22,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.21056008930545,-2.098689082524232]}"
134_0,0.085709855,0.0700731,0.044740677,0.32329288,0.14164115,0.039598968,0.1721969,0.75686634,2014-01-01,0,1,18,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.42292182247131,-1.8008975658386108]}"
147_0,0.23520769,0.23304172,0.22564793,0.43751976,0.33875963,0.2197264,0.32276466,0.31948456,2014-01-01,0,1,15,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.23454510739145,-1.8248825839246021]}"
150_0,0.08882439,0.0805872,0.046400376,0.34171656,0.16483156,0.0549757,0.16316283,0.7608949,2014-01-01,0,1,14,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.47008337488759,-1.7928127282815352]}"
155_0,0.092647426,0.08561611,0.046757944,0.51886714,0.2291984,0.076437056,0.25999728,0.83466804,2014-01-01,0,1,8,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.51724492730386,-2.078476988631543]}"
156_0,0.09193893,0.0911013,0.05967797,0.34908605,0.19961718,0.06815575,0.18725368,0.7080077,2014-01-01,0,1,13,86,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.363902508304655,-1.8591083962495558]}"
158_0,0.08726712,0.0735778,0.044740677,0.34171656,0.15787444,0.052779023,0.18123096,0.7684573,2014-01-01,0,1,16,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49299041463263,-1.8742000930227638]}"
160_0,0.08882439,0.0770825,0.046400376,0.33803183,0.15091732,0.050582346,0.17821962,0.7586031,2014-01-01,0,1,13,96,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.45391369977343,-1.8661152554656881]}"
162_0,0.23987949,0.23304172,0.23062703,0.44857398,0.28774074,0.17798954,0.31674197,0.32088727,2014-01-01,0,1,19,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.291947454046685,-1.8887528006255]}"
170_0,0.08726712,0.078834854,0.049719773,0.3822487,0.18106484,0.057172373,0.1992991,0.76979905,2014-01-01,0,1,17,60,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.22511279690819,-1.8798594793127168]}"
177_0,0.09578597,0.08031854,0.059295222,0.3555177,0.21510544,0.08301015,0.1963179,0.71411103,2014-01-01,0,1,23,98,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.46253752650098,-2.0588038839093254]}"
181_0,0.09038166,0.075330146,0.043080974,0.35277078,0.14859827,0.052779023,0.18424232,0.78233784,2014-01-01,0,1,23,99,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.38788752639065,-1.7682887210250722]}"
182_0,0.085709855,0.0700731,0.038101878,0.27539128,0.1161317,0.039598968,0.15714012,0.7569205,2014-01-01,0,1,6,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.438552508414986,-1.851293053277716]}"
184_0,0.08726712,0.071825445,0.043080974,0.30118445,0.1439602,0.048385672,0.17520826,0.7497223,2014-01-01,0,1,12,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.37764673215168,-1.804400995446677]}"
187_0,0.08873025,0.07237895,0.040910624,0.32572743,0.1497434,0.042134658,0.15990317,0.7768337,2014-01-01,0,1,13,95,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.54473337499792,-2.039130779187108]}"
193_0,0.16513057,0.15593828,0.13934354,0.4301503,0.27150744,0.15162943,0.28361705,0.51064074,2014-01-01,0,1,13,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.4002842773115,-1.8987241002792268]}"
195_0,0.09505347,0.082339555,0.056358572,0.33803183,0.15787444,0.050582346,0.18424232,0.71419907,2014-01-01,1,1,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.33371911475824,-1.7389138112343638]}"
196_0,0.08324381,0.067971066,0.040067986,0.36660028,0.15092078,0.04542967,0.18566212,0.8029451,2014-01-01,0,1,17,97,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.539612977878434,-2.1663322234184323]}"
204_0,0.08726712,0.0700731,0.039761577,0.3085539,0.12540786,0.03740229,0.16316283,0.77169216,2014-01-01,0,1,17,100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.514819476036735,-1.8585694070790841]}"
